total_flops,total_params,array_size,precision_val,batch_size,clock_ghz,latency_ms,power_w,memory_mb,throughput_ops_s,data_source
1972374285.2322264,92768703.95073926,24,8,8,2.087117403130889,2.3879543526327587,6.8424929489350905,268.33044196485974,6607745355124.234,synthetic
10240452022.117607,120426664.92792647,24,8,8,0.9061275189749396,50.22442228944191,10.93462732116554,180.11621659613962,1631150990743.4553,synthetic
29267031163.16523,62823067.99409457,12,8,4,2.3171129152979892,95.16752857420462,36.31131548404607,112.91787181608913,1230126771248.2395,synthetic
12832312018.139082,146895950.12038103,32,16,16,0.9985505230718124,79.28427562237535,15.807351534065319,382.02783210049313,2589630676177.628,synthetic
53845220907.38023,73871174.001502,4,8,2,1.6974343023729996,729.7289324702778,43.83401384898713,141.02182370095824,147575951867.7804,synthetic
77345990731.92694,42265597.34747584,24,32,4,1.3503661766063835,231.4874373655467,74.72709891733396,270.2113098221231,1336504332367.5186,synthetic
75609967689.57144,61441858.85924258,16,32,16,1.0743311564156364,1798.921561742242,91.20901113933121,330.2554290164711,672491513116.0583,synthetic
13234509318.70317,69692171.76461513,16,32,16,1.2761245577155287,270.30900157708936,14.922754767212242,359.3439028261304,783370690076.1912,synthetic
47789934388.50326,128632459.39959826,8,16,4,2.143704499116194,550.975704360198,47.484268990944535,316.0977897192648,346947671269.8082,synthetic
38621255051.05558,79764210.84414579,8,8,4,1.3939227327555703,383.7931466835043,42.945905112053104,274.2106539550235,402521570640.8084,synthetic
31807450932.23271,104512073.49261506,24,16,1,2.3194069772310106,8.358167472186864,34.57929296965828,310.2542004027463,3805553195491.3657,synthetic
58201160355.274506,21823140.70738442,24,32,2,0.8109975430361134,129.46344208753868,68.4229302141657,146.43831115913594,899113439544.1287,synthetic
77351871374.01949,85564197.52745062,8,32,2,1.2706789767720854,808.5454382231917,67.1276556081424,508.945902234452,191335867391.70297,synthetic
31464907419.854774,129656343.35460737,32,8,8,1.563850476426925,30.815467536586283,33.21446196727725,174.00111020827717,8168601013759.712,synthetic
38644824874.117485,110362556.28626576,12,8,8,1.7446780837053426,198.2435595500805,34.44344097213945,247.75178975633028,1559488740489.6497,synthetic
52786352614.43181,86546191.67557818,24,32,16,1.8630190622940475,330.7795590931037,61.31647957902329,518.2038791549534,2553306631602.3066,synthetic
23505168957.14285,67437824.315384,8,16,4,1.8876567418017332,297.40091648575304,25.658544696644825,216.9336808619541,316141177167.7423,synthetic
50575563217.269226,102248063.46892151,24,8,2,1.10704204058039,48.18118921594874,57.653748907406964,173.60630126187348,2099390406932.0027,synthetic
37707022679.00868,2086375.289901831,32,8,1,0.9215563934482427,9.745876390457365,33.29317412204138,54.80680964256391,3869023284137.8286,synthetic
21094930063.07943,112215184.43013261,16,8,8,1.439977632963543,137.20248569762606,22.86347824148019,211.93424736213444,1230002792198.359,synthetic
21706986777.27229,41847832.96283539,16,8,16,2.0348278010045937,183.79772251663965,20.65724373013726,191.37493188179434,1889641414925.1152,synthetic
3590541354.910391,50738427.69813325,32,32,16,1.0752552646527913,23.236847908528983,6.340245567901509,264.82745352490645,2472308718665.7524,synthetic
60351805506.30313,54708183.718159765,32,32,16,1.5083683528404,282.87436676286234,72.6588231499526,283.93940700157015,3413631638494.6636,synthetic
14173933642.05474,24626557.237051997,16,16,4,1.0955237664667805,74.7858219903468,15.0759993237942,168.8741548659998,758108061920.308,synthetic
48132669441.27697,50375532.19648092,16,8,4,2.010820996787712,81.93577700716291,50.31801849840835,239.71170889074475,2349775455821.657,synthetic
73089677953.67696,111442986.2591969,16,16,4,2.4464127975411882,164.51900130667863,77.64535257923625,265.8024439182299,1777051340530.108,synthetic
59909595541.86211,38967329.48442849,8,8,1,2.199174265933257,84.0921183075815,62.12589496636569,122.5915237366199,712428188843.2443,synthetic
31815259419.663433,66555737.41596181,4,32,1,1.1740564224052548,1029.125831444763,31.469912289044377,306.66173594015095,30914839028.963856,synthetic
65869984520.3923,17723255.05224604,24,8,4,1.6028015118202625,75.98505519366252,74.3052454694517,168.68782025646152,3467523151888.7495,synthetic
32622838515.711166,42434033.585533634,12,32,2,1.5245986843616084,168.37570079368734,40.71259332102453,308.71515502978457,387500552181.0335,synthetic
51034473706.03089,8073152.78136549,32,8,1,1.396797094929523,11.120045177713818,56.92586165792519,148.54416582872838,4589412443063.754,synthetic
51044594517.77567,129222620.59079988,8,16,8,2.2836776344686514,726.0951136332162,53.3376507538088,432.37039021425596,562401190250.2418,synthetic
53788914786.69775,85098528.34159671,32,16,8,1.0186829973304368,119.43237887711722,47.32048460712144,246.28767371374005,3602970336346.7705,synthetic
17250518815.083496,126187142.82276922,8,8,2,1.7832445176749367,73.06353103134542,21.6497105086234,270.1558588365907,472205998576.30066,synthetic
10548351037.547047,120906467.520036,8,32,16,1.056843390092112,1186.48974978814,10.918916860977516,645.280145887403,142246164900.1932,synthetic
37319379226.30525,44311025.55803505,4,16,4,1.7408115696483648,1660.670051988405,41.99666989552287,220.80250329704234,89889931312.05287,synthetic
70138131695.25267,90332992.99917911,16,16,1,2.416161486260348,39.05606741752879,82.01268225059802,257.9465245377712,1795831898420.3184,synthetic
76978480865.37726,23738577.30156272,24,32,16,1.8067306086601165,733.6249054695555,83.50138011805589,267.8496480769637,1678862978428.6245,synthetic
77890429389.08444,99205585.73573709,32,8,16,1.3915199760927828,240.40648249137377,97.0192323092808,196.01948985433788,5183915414053.233,synthetic
67101200152.67858,26341461.09413617,12,16,8,1.2847290525638089,855.933011389465,72.72062648568189,167.49947128888735,627163100474.4255,synthetic
65136725490.27185,91936898.53724287,16,32,4,1.1022895889526816,365.9010368277291,57.17436286325465,422.9955129874155,712069318578.4991,synthetic
4709452392.720096,14593844.870966312,12,8,1,2.4096726389057688,3.9223420059602874,8.251669712442416,179.4938253033451,1200673573483.326,synthetic
18132278173.100685,59219418.43755262,24,16,2,1.7669356140957524,13.331505061417658,21.982297897125527,232.5500521451625,2720214722878.786,synthetic
21293443927.892616,54893414.81022954,24,32,8,2.0548265190707395,74.46028983221868,28.506752077572088,307.54799687119913,2287763743694.5913,synthetic
57364316756.0983,16313118.827653876,4,32,16,1.5209572542756464,16921.23050477639,51.60164423477734,145.95401945280267,54241272101.25145,synthetic
19389238264.614315,149741000.55686656,16,8,1,2.112862713650313,7.459138041101885,19.93674173660022,312.48400141877926,2599393945758.119,synthetic
60659403639.478325,147027343.0804027,12,8,1,0.9749091522875689,114.53517831770209,54.91909203763675,327.3268120238669,529613735539.12787,synthetic
56476490625.502594,51564840.7991982,12,8,4,1.9879114829465623,182.07896221880742,51.53616654561912,223.68036111148078,1240703262744.519,synthetic
38354578318.090576,10554742.333689041,16,16,4,1.613315180670327,91.30764529122385,33.49430688488694,70.6640277819222,1680235130180.3674,synthetic
38627568772.25553,125185468.14526474,24,16,16,1.6509604922871612,204.48131381684584,48.6574644914685,397.5375550132615,3022482048944.9155,synthetic
21916363994.190044,91204966.28883174,12,32,1,1.9730023721456045,29.106891108384083,23.625076814503807,478.52119529158165,752961349000.861,synthetic
62357187480.08569,105275586.98788923,12,32,8,2.324307305035944,837.6235547956421,74.83023624979994,553.5563984471881,595562883809.2949,synthetic
18317014792.501026,122344841.66672051,8,16,4,2.0234754098401417,174.61420426695082,22.63667823029388,297.4429086961055,419599650999.707,synthetic
14888648816.032568,43485195.87137071,4,32,16,1.9718145579317983,4065.0946080157537,17.72061764014688,242.81422667318463,58600943896.063416,synthetic
32111457197.21774,14877818.288316626,32,8,8,1.202799552783279,54.3444845773948,35.66108671345202,108.72404108627137,4727097139211.784,synthetic
50987165089.37101,25631803.833582856,8,16,1,2.2114795898261965,99.507004517538,47.05148304107538,166.4679826563733,512397748646.7757,synthetic
79801146977.64368,36093855.80394144,12,8,16,1.4326758130252708,1897.992964613009,96.86238424447018,159.67693331632526,672720276338.1346,synthetic
68968441914.44115,30613720.206136156,4,16,1,0.9503275825598032,2068.944182349264,63.70846432021105,206.9463753424832,33335090672.25208,synthetic
18971000860.176582,136736399.6277875,8,8,16,1.7154939295476856,549.1406426017551,23.910418392924836,281.09449861379005,552747311371.2949,synthetic
32564070091.69418,130565389.98307538,16,32,4,1.0458186210457387,222.03516288190505,37.837204005032184,675.4692274012408,586647081823.0569,synthetic
79253378637.80717,133205284.19693387,12,8,8,2.3399065720897836,532.6078052862981,93.36718729283722,309.9865666883775,1190420085491.692,synthetic
11565832432.557138,142075047.0413537,32,8,8,1.2353903729327556,17.641143707154367,16.371851826850165,276.21836196716055,5244935418950.922,synthetic
61383760411.32613,38381144.08080714,8,16,4,2.3577028045768795,559.8416702928372,61.13389872162597,189.8115396068149,438579431782.6899,synthetic
40621590292.066345,17221498.566688407,16,8,2,2.0780012607523473,34.76727286816539,46.19459740513737,123.85168135552898,2336771736230.2207,synthetic
59638215463.78675,52413667.908146426,32,32,4,2.0213547580838327,55.24706854738876,75.80535894960748,367.00926182925537,4317927957580.6953,synthetic
26477146833.764874,77956392.67346933,12,32,8,1.3450011805138486,548.1564007877377,31.07972560893002,402.81554697908206,386417406356.5133,synthetic
22274417312.668846,141237827.31427452,12,8,16,1.076200497503093,543.5360119907431,21.005909254235597,256.0666836099446,655689170801.0162,synthetic
23887380240.53678,147770257.01340362,4,8,4,2.0976808588461506,873.7154240514511,26.63610599681482,280.0795629046381,109360002504.11104,synthetic
78829998341.02942,135388257.56579605,4,16,1,2.2286567832119974,608.2307454824621,82.80227631916308,425.90883332545855,129605415258.15126,synthetic
23935439018.779907,50760313.80201059,4,8,4,2.314594511314733,568.4442513941626,21.819342951640223,111.33953905553909,168427696894.29355,synthetic
47915336459.34944,26601959.10628904,16,16,4,1.7528942650837291,133.69211940442813,43.04260259540722,191.29012555369397,1433602419433.629,synthetic
75978602195.58916,90152979.4030712,8,32,16,1.9197784805862004,6294.034292986381,75.67451438951073,500.9022634594892,193144425108.08496,synthetic
45495471873.098305,143730889.11075753,8,8,8,2.3899327563259765,608.1587724378113,52.210223063822575,332.1736219326764,598468346556.6624,synthetic
31672206077.277103,47639560.983864754,32,16,4,1.2163971436794747,33.530281005742445,35.79132679790122,201.3715086253536,3778340667273.606,synthetic
76622405853.4171,20070352.72729818,12,16,2,1.3152612395138492,262.22176166506307,81.48764878354052,143.79847813148342,584409206672.0779,synthetic
72761601301.77045,63900208.27199289,24,32,1,1.1507058673273136,58.636559569331,87.1148576242801,414.6438208251629,1240891379647.5083,synthetic
63772850659.56978,37290167.85379065,32,8,4,2.064153794290278,27.304297554963316,82.75642710359048,139.71726401969937,9342536724293.395,synthetic
21165016602.81149,63296269.49253864,12,8,2,1.0791647541175782,70.27465817587688,26.114165916471215,122.11753809602914,602351321292.5675,synthetic
25128066890.085335,63414863.46534975,32,32,8,1.2349711068110385,78.63389054026968,33.08438907351119,441.71041230018193,2556461771629.305,synthetic
27338235731.244045,58060463.14715887,32,8,8,2.0163090884194106,27.259254884264074,35.891640404541775,152.37694677165817,8023179165333.845,synthetic
59049562089.36672,39055161.3190555,24,8,4,2.3073183418812646,36.2669297297066,67.39769187100059,108.73394161216632,6512772107201.415,synthetic
46922033674.36208,95202585.2463795,12,32,2,1.9511042513352015,188.244426051752,50.468300523855184,466.06788036333523,498522422772.4259,synthetic
37865328303.531784,106266874.94154756,4,16,8,2.0940823067947756,2947.466393056779,31.22347295202782,338.19362100931977,102773903424.93343,synthetic
17010625463.180443,38865273.08672691,12,8,1,1.7883086627875584,21.428570426235733,17.68704189566348,202.15693466294613,793829225413.6444,synthetic
71276006217.82675,69584978.31624117,16,32,8,1.528800032897319,865.6081765713959,76.48630028008604,392.7042077540689,658736903342.5286,synthetic
49221369260.902695,75917406.49132146,16,8,2,1.9675255119088408,41.567931971530875,42.76773328611778,153.80587632395947,2368237577689.144,synthetic
7667933982.759043,111073440.79051423,4,16,4,2.085437047200587,256.93713360394486,8.176608897830212,284.8706354250349,119374476942.34436,synthetic
59740208388.3161,71041090.29033369,24,32,1,0.9255628985835048,56.9199724282076,70.08014244913348,398.6070072158931,1049547388022.1152,synthetic
19278462968.23409,116545041.47507547,32,16,8,2.2120487180884068,23.23272359782076,23.45195976818848,329.9214444421758,6638382413344.742,synthetic
64619903090.87542,34346974.33550055,32,8,1,1.493907829811757,9.45259395827887,57.983947810792884,101.2114018525797,6836208492196.932,synthetic
74400791716.64247,28008560.491990007,16,8,4,1.5856994526274746,173.89580271261138,84.97197853419019,173.02183163400886,1711387866896.381,synthetic
17613834833.9826,89796739.24582301,24,32,4,0.8446527202077266,59.31219408904216,20.389027103422553,431.06719077381626,1187872753959.492,synthetic
30860516056.09275,32613002.014995806,8,8,8,2.130131118334818,435.3023366467654,36.49309130442016,159.50710954645214,567155532291.7573,synthetic
9132814321.993624,107004007.12057,32,16,2,1.8214007556819711,2.781239707836488,14.268067244141141,381.3419800178265,6567441343700.644,synthetic
25388281426.15299,89926116.02091397,8,8,4,1.4072204035656242,379.65014107592157,27.113173275485295,233.0095496206111,267491341941.32593,synthetic
72447854376.40372,42696687.36935583,32,8,2,1.3219702395360624,28.696836039758274,68.520436271502,235.2930987291671,5049187602147.514,synthetic
69216035291.32732,41843701.31753739,12,16,16,0.8680029083531161,3402.914080489079,57.11276909694753,156.47763073055614,325443587015.8877,synthetic
51195454881.79594,8886142.499674615,12,16,8,1.2579902277899446,559.0550101755476,57.45920659459021,99.24132294693874,732599890171.3828,synthetic
56873401728.18115,28686685.485129647,24,32,1,1.1976646008588063,40.26908915293958,67.5308941483636,197.6732933401553,1412333949550.7185,synthetic
68016946564.83821,33477665.37511741,16,8,1,1.2858946170949084,65.68378450851395,72.52475329749696,211.4129997981561,1035521127075.4631,synthetic
31664949460.564655,2590532.354265402,16,8,4,2.4945436475526828,41.34691164814089,32.81617835138461,66.38638891847135,3063343616087.3145,synthetic
78339949824.98952,31328414.943962313,8,8,16,0.9298812941079206,4399.634967061144,79.54526454052794,211.93241252601626,284896180384.05145,synthetic
45425850894.988045,85463533.79505676,4,32,2,0.8230683744523132,2759.6720346730463,51.42932305681085,442.9827187519526,32921195217.58309,synthetic
14851301355.951698,95520092.89312597,12,32,1,1.2883651483018554,43.75473270117824,16.934748469869085,434.7128050933633,339421599427.3867,synthetic
46484421368.18244,120681887.31239083,12,16,2,1.4488362417961902,201.87206422967427,47.706766940309116,341.9649650300461,460533472479.8385,synthetic
54407497096.10748,114720734.80275723,16,16,1,1.0072317622635556,57.541109719179545,57.654139306857495,368.6370573122126,945541324483.223,synthetic
23735536161.332523,137164305.64922428,4,8,8,2.359004278423636,1124.7861375113664,29.327957556426608,261.4141714218421,168818127249.31573,synthetic
9470219980.40577,34266862.044911444,32,16,4,0.9607853121074257,14.16329119541134,11.055522367662384,207.34115549651852,2674581733791.9185,synthetic
10832195010.655378,82062566.55498296,24,32,1,2.259938779680014,3.912270939211455,17.117657051054746,412.35713262512536,2768774243646.5,synthetic
46744111340.5595,20271924.689910896,8,32,8,1.524619233253306,2061.344165484772,39.89470318316048,178.1405526868978,181412156682.0126,synthetic
672499082.0716375,83989609.03811552,24,16,1,2.341497993013833,0.1730887701108114,6.392228602670956,229.46565216672684,3885284306088.1636,synthetic
8035819531.52989,61044742.85439335,4,8,2,1.4798346972733691,170.264493536356,9.986850617035437,132.75709730149083,94392193752.52808,synthetic
78534694830.42728,141463703.75807345,4,8,8,1.0658019252285478,9736.901735642223,66.90761357408728,257.298010346705,64525408153.5597,synthetic
30906751568.078594,34029111.89969765,12,8,8,0.9496544717538178,458.2887804538374,34.461519072217115,200.3575393115322,539515744417.25665,synthetic
28224204565.720417,97636701.70693214,32,8,4,1.4298463576003546,20.787014806204954,36.982676922887705,202.97360242015378,5431122232576.743,synthetic
29880129237.80716,39431827.74664441,12,16,1,1.3449966538806613,48.040986126114404,29.952230477860358,268.518769511694,621971604816.0956,synthetic
13811903950.84113,73017815.04895526,8,8,2,0.8891967616553382,157.10308631962147,12.495267534893934,182.8077676518276,175832369362.12988,synthetic
14452120958.967064,137764803.16467795,32,16,1,1.2600174590701068,2.593452802601992,19.21539733046277,415.647386385437,5572540570033.646,synthetic
2660627854.8700614,103670447.80405073,24,32,2,2.4312116302584243,1.598514562459966,8.836843007082823,460.49991963816603,3328875341336.3984,synthetic
57393058007.79616,129384672.37610395,12,32,16,1.2615458341390646,2194.4390792735117,55.49117367498794,636.4787557667728,418461800465.5413,synthetic
50272165420.32237,59797205.48991027,8,8,1,0.8744381887611237,196.76949956699855,54.333091784268035,130.02537629519696,255487590967.8526,synthetic
23966900285.616253,85741059.82530813,8,32,1,0.9063799314973195,228.904819370533,22.138116194738522,445.6313145237253,104702471322.02373,synthetic
50690754964.20109,96976033.62354809,24,8,2,1.6526511379588316,19.308099160066977,55.666114228786604,196.24500230658174,5250724532121.706,synthetic
44967602266.10481,94359347.74705493,24,16,16,1.6650409440409524,244.4238494590272,42.162144577553406,279.22271518979807,2943581969803.9893,synthetic
69986691896.17151,137425004.1616508,8,8,2,0.8345513227721428,679.1129898588791,68.10826137545928,320.0876709585103,206112069541.52023,synthetic
68900228729.30222,28755650.68213003,8,16,8,2.077707184591061,1159.390644723981,78.51649039639115,112.81137023797554,475423734306.26025,synthetic
60022249244.48636,26461520.526495483,8,32,4,0.8493983532425687,2144.2763707097324,58.456849531076685,206.21244039199425,111967375221.54318,synthetic
4125757080.6546936,140604955.86337334,24,16,8,2.043745341280634,9.350899604455657,8.398761078978948,367.5734441426904,3529719924434.899,synthetic
40452263009.34828,146431048.79926947,12,32,4,1.131242748921459,517.1978811230397,33.74215260595655,750.8697564512617,312857144128.3598,synthetic
42326158383.98595,80560575.20279743,24,32,2,1.170645427978844,56.75805675054312,47.66085320545173,437.28304481053976,1491459038846.707,synthetic
831169418.4354484,96620335.28478521,16,32,16,1.9546467570082586,13.4974728311134,3.8066376473994894,566.4574200714189,985274122153.5891,synthetic
45937288718.01139,25554149.705603912,32,16,8,1.9835581483788431,53.83836747947673,47.84949031244205,121.48788915275063,6825955669703.0625,synthetic
38289839068.738594,45824387.68753727,4,8,2,2.2683711268707603,458.91165397769515,43.368141044846325,104.5487477814387,166872376139.74225,synthetic
58022139283.11806,149486131.0374408,32,32,1,1.16734943175275,26.21932393912185,67.08330822720029,687.0229812996417,2212953294213.0225,synthetic
51825782238.41364,44016368.55458946,12,32,4,1.6573861213635181,504.7527316794937,58.84045788452434,315.21136831048045,410702341845.4469,synthetic
22557387351.673634,59887989.1210216,32,16,2,2.1607202375594237,7.091094124665673,26.993034682857722,224.96955598240316,6362174004491.064,synthetic
56461897322.01396,86806099.63713506,4,32,1,1.8596822057570122,907.1324522508876,50.95730675970338,392.0793274097763,62242175530.06049,synthetic
29798977893.379387,76026648.78789537,32,8,8,2.0480270029301773,23.71564865348908,38.80387614696736,133.66341587071483,10052089513982.682,synthetic
16513974039.897997,53214808.273575276,8,32,8,1.9536692869627983,602.9501445605566,20.812728359027336,275.382829592609,219108981913.37192,synthetic
17123140068.309216,27826755.386843376,24,32,1,1.5273932662569871,10.070993043909265,19.242901715572977,185.2396605192659,1700243460962.8638,synthetic
62993547205.9443,39736130.0132533,12,8,16,1.5613774633226685,1040.8013365157528,74.56158704580032,141.85267138713664,968385339193.7433,synthetic
30927345583.73,132101720.7567102,4,8,2,1.4059343334352081,613.2240504617932,31.795448231025894,274.176482625801,100868012467.67772,synthetic
52353546395.39269,41043495.07991886,32,32,8,1.447996820351134,121.93878697009494,53.37301770282207,252.16986265172048,3434742804730.85,synthetic
39690331174.061035,116687035.91982642,32,16,1,2.498599327982217,5.756155133734491,41.89574510716119,310.6217960204249,6895285177679.124,synthetic
42517509402.29123,68736449.2516697,24,16,8,1.2880853563176986,152.95535587827663,47.60519258838637,254.23436785390638,2223786628884.16,synthetic
456371944.5820689,69260660.54085411,4,8,1,1.9045762297514202,3.8453512115347874,1.1844691300811265,214.34081848174668,118681472634.56804,synthetic
78875565328.8088,114942362.76026517,4,16,8,1.3235455878873355,10184.602381754286,91.07620943341189,334.5036367384387,61956716519.52902,synthetic
5612765828.289674,89427244.79337256,16,8,1,1.1272354025787714,3.9190292755570164,7.926477553259318,223.67328537473452,1432182674239.3816,synthetic
1491528830.1914396,125462377.43689054,32,8,4,1.803946696024115,0.8842759868443895,7.527837569381529,249.5449932892934,6746892836088.793,synthetic
44165716307.91333,30848627.115866657,4,32,1,1.44008486994426,971.240777711022,38.20940821791278,311.50535695603634,45473498767.2173,synthetic
17646822385.67913,90398258.3604174,12,8,8,2.24564620569562,123.1101223301588,23.828360403677152,152.83427642415083,1146734130495.2056,synthetic
78427903591.65201,45988973.177448004,24,8,4,2.4202663370887096,49.55607913618985,83.48336827158528,232.67190542248028,6330436544514.888,synthetic
31077771750.359653,92187523.0549831,12,32,4,1.8840960254061,153.30982826070417,37.53150023090315,432.21660531250643,810848778657.8624,synthetic
23173984316.317696,8233034.791551083,8,32,16,1.7458843749780872,1689.7710005549595,20.00312027931653,184.80292028854467,219428401208.98587,synthetic
44236174103.83196,84548714.18927611,12,8,8,1.2571030936158858,484.689844669433,39.66577378723599,178.99513283771944,730135769756.0479,synthetic
33858929078.28445,8127585.429512949,4,16,16,0.9022957083067729,11086.957207786376,31.401182123820575,214.95116794701917,48863078940.36832,synthetic
76970727617.42828,128834623.87429368,4,8,1,1.8060082226492407,688.5066804826578,81.40040443872138,279.3642680065061,111793726625.0927,synthetic
8868720787.717358,34340060.40443883,8,16,4,1.926884273570541,105.71953099800338,10.22621682456809,161.05439858343271,335556569500.2886,synthetic
57913220834.9679,126355972.68318744,16,8,8,2.1841780873694594,183.07030899883807,68.54812028709259,317.56051360456513,2530753180094.7783,synthetic
20878619778.711872,73877767.35391432,24,8,1,1.1758102228505423,8.1377323672303,22.07047025926481,150.78847878127974,2565655742475.3413,synthetic
23611497415.93075,148394158.66177976,4,8,4,1.9671239018571458,598.7832216420911,26.26477626131148,306.29844301960253,157729853225.874,synthetic
37725887476.48005,80447294.99939011,4,8,4,1.7225554868786386,1195.160271619428,37.125222282745355,187.6280020152102,126262187163.77486,synthetic
673721868.0067458,148005013.385717,12,16,16,1.1205411054929981,25.648078008805168,1.9984593492356963,441.49136714516396,420286848956.3715,synthetic
44533518290.34635,73070619.59984568,16,8,8,2.0809327356330725,158.41511157793468,42.63159919815886,143.8288485293673,2248953037207.561,synthetic
75338159936.95029,98665142.66701683,24,32,16,1.8829462950114086,511.62184995604343,78.93198408220954,451.38801674762203,2356057621649.21,synthetic
15169314795.895887,136506468.2111017,12,32,2,1.9838674476538538,58.71377439173847,17.517137494914458,697.9935070052182,516720819025.7426,synthetic
5734313530.234522,108444188.75498916,32,32,8,2.2321104059891983,11.218765713288748,11.943942969561888,494.61008461585413,4089086929370.254,synthetic
16099135413.067339,98154166.43176696,8,8,4,2.0255249544853884,131.01820937290972,18.098842924890626,287.19381030392276,491508332776.7144,synthetic
22280925791.756924,34432916.3682785,12,8,16,1.6121656414509493,400.3863520694308,24.888935438753283,158.82961662187967,890377034145.987,synthetic
33117371246.268276,131973135.54462808,4,8,1,1.2836116255382994,288.34462370488575,32.64118747534866,204.77644660485288,114853437600.9839,synthetic
74371142240.91762,147572901.30356586,16,8,2,1.5247758541365708,99.89241803978388,78.63952009043416,202.03952567174125,1489024766850.6338,synthetic
30781757976.11942,4651794.095661895,32,32,4,1.519925146015401,42.975750749438475,33.45051460941699,133.395449653742,2865035043188.5464,synthetic
68784507287.40294,71472012.77996759,24,16,8,2.1241014937144795,158.62912939531688,66.45698386677657,249.03293236286032,3468947099418.8604,synthetic
51880228920.16779,27344673.3208729,32,32,16,1.0120443664642165,452.1807285816112,63.31491090886833,223.5556802419298,1835734276704.9573,synthetic
59667306740.26932,1982129.7726668892,32,8,2,2.1812018716133834,12.382796968639523,58.8821990608782,128.6876104922581,9637129138333.094,synthetic
42032508929.66002,126071036.88825978,32,16,8,2.4834701896799256,43.84081639405469,58.09686305598737,359.58977813343057,7670023030932.444,synthetic
17360111784.264206,92973967.42098105,24,8,4,1.7428046005208981,14.31521302790846,20.912358207018904,232.4104962578445,4850814794140.895,synthetic
71727895608.07057,148522828.3482046,24,32,2,1.9328848695539023,67.3878894779139,86.64395493908712,693.8688104956912,2128806708854.685,synthetic
46548712627.077675,132981274.92219137,16,8,16,1.1539203240276785,529.1934190358005,43.65744483400943,229.58467701221525,1407385986375.7256,synthetic
19856234034.106236,126855101.61823495,16,32,8,1.7939239835272747,177.26882525926757,23.929517657512527,587.1506927002281,896095926853.0226,synthetic
73866336170.92947,6878822.493837574,24,16,4,2.0241975568380397,80.93612858663664,91.57896037449747,147.84022149765835,3650598933298.895,synthetic
39130503063.922295,134991349.88307235,16,8,8,1.0121172983804985,290.46999704893415,41.14770659195146,215.27938078193202,1077715522056.6248,synthetic
41493156010.19476,107467833.16441898,4,32,8,1.0436080410381285,8124.739073123216,35.623801582476325,533.5766476012241,40856111820.210815,synthetic
46526217294.27746,123217125.14864023,24,16,8,2.2664828758189928,94.28424016562488,54.83902032804035,357.7522543371534,3947740764526.2407,synthetic
73744789652.67587,49133146.01955627,16,32,8,2.0773536718524963,500.5413915911938,62.51275482280688,274.5418025433505,1178640422415.3403,synthetic
10391467470.276632,112867529.65204085,12,16,2,1.0999705728163394,54.722140323203455,13.13782069003758,280.59782527223257,379790242446.7272,synthetic
66441591949.52874,60756880.70630997,12,16,1,1.9173189876242567,74.02215903351949,57.09999613547819,262.5716033929353,897590570405.3021,synthetic
25201179691.20576,56284767.17483458,32,8,8,1.7745001945174044,26.997161714729206,31.892776573488668,168.44860163021593,7467801232588.51,synthetic
41269583658.830956,12310542.858029047,32,8,1,1.687551071767467,5.9838746791376956,38.67427137663251,91.02676431035275,6896799460509.105,synthetic
26908137248.427593,131067670.94650869,8,8,4,2.0274795285143505,226.3708089811773,31.03741438650866,310.2039166092479,475470090327.1499,synthetic
